https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1599264000000,2020-09-05 00:00:00,XMR/USDT,82.08000000,83.60000000,73.93000000,77.71000000,125666.23363000,9838219.15570210,41488
1599177600000,2020-09-04 00:00:00,XMR/USDT,77.11000000,83.50000000,76.04000000,82.08000000,122965.94513000,9936828.41244080,39207
1599091200000,2020-09-03 00:00:00,XMR/USDT,91.10000000,91.59000000,75.51000000,77.10000000,112692.99628000,9539281.86206580,39679
1599004800000,2020-09-02 00:00:00,XMR/USDT,96.96000000,97.36000000,88.00000000,91.07000000,108991.25095000,9993579.51645120,30890
1598918400000,2020-09-01 00:00:00,XMR/USDT,93.14000000,97.74000000,91.50000000,96.99000000,100106.62348000,9575905.98053840,31594
1598832000000,2020-08-31 00:00:00,XMR/USDT,96.24000000,96.74000000,93.05000000,93.10000000,61803.60686000,5854015.81553580,18108
1598745600000,2020-08-30 00:00:00,XMR/USDT,92.65000000,96.36000000,92.65000000,96.25000000,73926.95650000,6982999.18519090,22281
1598659200000,2020-08-29 00:00:00,XMR/USDT,94.44000000,95.84000000,92.33000000,92.65000000,89693.80092000,8457066.07443620,24619
1598572800000,2020-08-28 00:00:00,XMR/USDT,89.71000000,95.58000000,88.66000000,94.43000000,96663.35620000,8890501.09562980,27759
1598486400000,2020-08-27 00:00:00,XMR/USDT,88.91000000,90.69000000,85.57000000,89.66000000,75690.58693000,6669445.23880870,23455
1598400000000,2020-08-26 00:00:00,XMR/USDT,88.53000000,89.81000000,87.17000000,88.93000000,62150.57896000,5513920.62413800,17193
1598313600000,2020-08-25 00:00:00,XMR/USDT,93.61000000,94.00000000,85.78000000,88.63000000,78507.89071000,7043873.18810730,22910
1598227200000,2020-08-24 00:00:00,XMR/USDT,91.25000000,94.34000000,90.25000000,93.64000000,69353.29332000,6448173.93804260,20352
1598140800000,2020-08-23 00:00:00,XMR/USDT,94.58000000,94.93000000,90.50000000,91.26000000,63583.77699000,5836393.57309280,17811
1598054400000,2020-08-22 00:00:00,XMR/USDT,92.23000000,95.03000000,88.67000000,94.50000000,87794.02814000,8061071.07853200,24574
1597968000000,2020-08-21 00:00:00,XMR/USDT,101.61000000,106.00000000,92.10000000,92.21000000,231350.61953000,23236663.20833160,59971
1597881600000,2020-08-20 00:00:00,XMR/USDT,91.27000000,101.73000000,91.23000000,101.56000000,181335.31510000,17512628.65958600,49300
1597795200000,2020-08-19 00:00:00,XMR/USDT,93.42000000,94.49000000,88.84000000,91.31000000,121114.37435000,11113997.71668130,38245
1597708800000,2020-08-18 00:00:00,XMR/USDT,93.45000000,97.26000000,91.44000000,93.43000000,139230.33581000,13039587.43792950,38007
1597622400000,2020-08-17 00:00:00,XMR/USDT,91.22000000,95.04000000,89.40000000,93.49000000,97863.25740000,9050189.62566980,25293
1597536000000,2020-08-16 00:00:00,XMR/USDT,89.81000000,91.42000000,87.98000000,91.20000000,64581.33925000,5814934.94186410,15374
1597449600000,2020-08-15 00:00:00,XMR/USDT,91.43000000,92.04000000,88.97000000,89.76000000,82519.65634000,7480752.77162840,20210
1597363200000,2020-08-14 00:00:00,XMR/USDT,92.02000000,93.63000000,89.82000000,91.42000000,102347.93680000,9359679.13092340,28449
1597276800000,2020-08-13 00:00:00,XMR/USDT,89.45000000,92.26000000,85.53000000,92.03000000,92458.86300000,8232099.01136970,26861
1597190400000,2020-08-12 00:00:00,XMR/USDT,87.33000000,89.86000000,84.07000000,89.54000000,63829.66797000,5581923.05974400,17462
1597104000000,2020-08-11 00:00:00,XMR/USDT,93.76000000,94.88000000,84.16000000,87.25000000,101082.26550000,9095188.22498880,28017
1597017600000,2020-08-10 00:00:00,XMR/USDT,92.91000000,94.50000000,88.04000000,93.76000000,77069.76802000,7155143.91253490,23649
1596931200000,2020-08-09 00:00:00,XMR/USDT,94.84000000,94.99000000,92.16000000,92.90000000,59988.61546000,5597060.06318920,14113
1596844800000,2020-08-08 00:00:00,XMR/USDT,94.01000000,95.23000000,91.71000000,94.87000000,53280.50949000,5003571.11394130,15483
1596758400000,2020-08-07 00:00:00,XMR/USDT,95.45000000,95.65000000,90.60000000,94.01000000,111836.08048000,10463095.22682760,31635
1596672000000,2020-08-06 00:00:00,XMR/USDT,90.39000000,96.52000000,88.32000000,95.49000000,129605.19828000,11967775.37629620,32512
1596585600000,2020-08-05 00:00:00,XMR/USDT,87.30000000,90.62000000,86.13000000,90.39000000,81935.42610000,7249691.94772350,21612
1596499200000,2020-08-04 00:00:00,XMR/USDT,89.06000000,89.96000000,85.30000000,87.24000000,102073.67799000,8939117.02670340,25267
1596412800000,2020-08-03 00:00:00,XMR/USDT,84.97000000,89.68000000,83.95000000,89.06000000,90141.46134000,7876664.21416550,24080
1596326400000,2020-08-02 00:00:00,XMR/USDT,89.59000000,91.04000000,77.77000000,85.00000000,177537.25147000,15105487.95218060,48968
1596240000000,2020-08-01 00:00:00,XMR/USDT,84.49000000,90.10000000,83.39000000,89.64000000,121998.23347000,10561384.96920390,36546
1596153600000,2020-07-31 00:00:00,XMR/USDT,80.92000000,84.64000000,80.27000000,84.55000000,77189.51886000,6339961.35388160,24491
1596067200000,2020-07-30 00:00:00,XMR/USDT,79.12000000,82.54000000,78.44000000,80.92000000,70729.34542000,5714291.30434440,19976
1595980800000,2020-07-29 00:00:00,XMR/USDT,81.20000000,82.78000000,78.95000000,79.11000000,103575.69790000,8440244.66452250,26063
1595894400000,2020-07-28 00:00:00,XMR/USDT,78.44000000,83.33000000,78.36000000,81.20000000,203136.31945000,16523614.29008930,47746
1595808000000,2020-07-27 00:00:00,XMR/USDT,78.15000000,79.50000000,75.03000000,78.43000000,137809.77046000,10662882.33500440,40806
1595721600000,2020-07-26 00:00:00,XMR/USDT,73.62000000,78.21000000,73.00000000,78.16000000,106938.84373000,8141257.59393180,30838
1595635200000,2020-07-25 00:00:00,XMR/USDT,71.60000000,73.96000000,71.48000000,73.61000000,60379.89890000,4410984.87366690,14424
1595548800000,2020-07-24 00:00:00,XMR/USDT,72.99000000,73.03000000,71.32000000,71.54000000,66123.78995000,4763363.85521960,14487
1595462400000,2020-07-23 00:00:00,XMR/USDT,71.45000000,74.08000000,70.72000000,73.02000000,96122.80963000,6939946.57198010,20075
1595376000000,2020-07-22 00:00:00,XMR/USDT,69.68000000,71.50000000,69.28000000,71.48000000,70904.47560000,4976067.03806080,14898
1595289600000,2020-07-21 00:00:00,XMR/USDT,69.32000000,71.67000000,69.08000000,69.63000000,91784.55089000,6480807.57884560,19424
1595203200000,2020-07-20 00:00:00,XMR/USDT,68.91000000,70.32000000,68.68000000,69.31000000,61706.15630000,4279777.21431130,13378
1595116800000,2020-07-19 00:00:00,XMR/USDT,68.38000000,69.07000000,67.64000000,68.91000000,50175.52466000,3433115.07168630,9586
1595030400000,2020-07-18 00:00:00,XMR/USDT,67.62000000,69.24000000,66.96000000,68.39000000,63492.09267000,4317207.13591000,12996
1594944000000,2020-07-17 00:00:00,XMR/USDT,67.69000000,68.36000000,67.00000000,67.64000000,55782.76937000,3775999.28214520,10455
1594857600000,2020-07-16 00:00:00,XMR/USDT,70.56000000,71.55000000,66.56000000,67.70000000,127159.85073000,8752079.72636510,25654
1594771200000,2020-07-15 00:00:00,XMR/USDT,67.84000000,72.57000000,67.38000000,70.63000000,143365.96353000,10020157.15622140,31078
1594684800000,2020-07-14 00:00:00,XMR/USDT,69.18000000,69.18000000,66.75000000,67.81000000,67397.34686000,4577538.60636600,14268
1594598400000,2020-07-13 00:00:00,XMR/USDT,69.26000000,70.08000000,67.60000000,69.26000000,87607.61178000,6072473.21459660,21025
1594512000000,2020-07-12 00:00:00,XMR/USDT,68.74000000,70.35000000,68.00000000,69.22000000,118954.66430000,8245690.11675520,26042
1594425600000,2020-07-11 00:00:00,XMR/USDT,67.29000000,69.82000000,67.12000000,68.74000000,99714.96027000,6813547.63326400,21974
1594339200000,2020-07-10 00:00:00,XMR/USDT,67.28000000,68.32000000,65.11000000,67.25000000,119226.91481000,7960450.13816040,22551
1594252800000,2020-07-09 00:00:00,XMR/USDT,66.23000000,69.32000000,65.00000000,67.28000000,111020.00235000,7442682.73046040,26608
1594166400000,2020-07-08 00:00:00,XMR/USDT,64.64000000,67.37000000,64.09000000,66.27000000,98759.86722000,6518137.31622680,25268
1594080000000,2020-07-07 00:00:00,XMR/USDT,64.91000000,65.14000000,63.71000000,64.59000000,37895.55614000,2441112.96339610,9672
1593993600000,2020-07-06 00:00:00,XMR/USDT,63.23000000,65.04000000,62.80000000,64.95000000,71963.24004000,4607655.12161640,18179
1593907200000,2020-07-05 00:00:00,XMR/USDT,64.23000000,64.64000000,61.34000000,63.33000000,115618.84926000,7312186.00926070,34033
1593820800000,2020-07-04 00:00:00,XMR/USDT,62.62000000,64.85000000,62.46000000,64.22000000,87714.30112000,5571701.94867880,20353
1593734400000,2020-07-03 00:00:00,XMR/USDT,65.20000000,67.50000000,62.41000000,62.66000000,109839.46029000,7067032.10272120,20334
1593648000000,2020-07-02 00:00:00,XMR/USDT,64.51000000,66.72000000,62.38000000,65.20000000,99637.90342000,6437117.63734380,23840
1593561600000,2020-07-01 00:00:00,XMR/USDT,63.50000000,64.86000000,63.22000000,64.52000000,53259.37691000,3409657.82667410,10361
1593475200000,2020-06-30 00:00:00,XMR/USDT,64.18000000,64.60000000,63.27000000,63.48000000,48284.17093000,3084775.84320350,9592
1593388800000,2020-06-29 00:00:00,XMR/USDT,63.31000000,64.87000000,62.47000000,64.19000000,42987.61591000,2734037.54063810,8934
1593302400000,2020-06-28 00:00:00,XMR/USDT,62.14000000,63.62000000,61.76000000,63.29000000,40556.06977000,2545923.63447100,8775
1593216000000,2020-06-27 00:00:00,XMR/USDT,64.02000000,64.34000000,60.26000000,62.08000000,56791.01934000,3543490.63302260,16119
1593129600000,2020-06-26 00:00:00,XMR/USDT,64.28000000,64.62000000,63.00000000,64.00000000,48994.17029000,3136321.47790930,8902
1593043200000,2020-06-25 00:00:00,XMR/USDT,64.88000000,65.12000000,63.08000000,64.30000000,43956.74942000,2833963.24992950,8172
1592956800000,2020-06-24 00:00:00,XMR/USDT,66.87000000,67.41000000,63.98000000,64.83000000,56430.93555000,3712061.77909450,11752
1592870400000,2020-06-23 00:00:00,XMR/USDT,66.16000000,67.33000000,65.36000000,66.87000000,60325.62158000,4015037.04298460,11619
1592784000000,2020-06-22 00:00:00,XMR/USDT,64.48000000,66.93000000,64.46000000,66.16000000,59815.29234000,3917087.03235770,11819
1592697600000,2020-06-21 00:00:00,XMR/USDT,64.09000000,65.06000000,63.84000000,64.48000000,32703.55262000,2109006.87035260,6143
1592611200000,2020-06-20 00:00:00,XMR/USDT,64.13000000,64.64000000,63.38000000,64.06000000,38798.89490000,2483043.28957080,6995
1592524800000,2020-06-19 00:00:00,XMR/USDT,64.86000000,65.34000000,63.44000000,64.09000000,50851.69336000,3277506.64440300,10150
1592438400000,2020-06-18 00:00:00,XMR/USDT,65.10000000,65.93000000,58.06000000,64.93000000,53662.26687000,3488397.89869140,13331
1592352000000,2020-06-17 00:00:00,XMR/USDT,66.01000000,66.96000000,64.63000000,65.09000000,40350.45225000,2655167.76026490,11096
1592265600000,2020-06-16 00:00:00,XMR/USDT,64.52000000,66.00000000,64.27000000,66.00000000,30699.42907000,2004156.35098510,7916
1592179200000,2020-06-15 00:00:00,XMR/USDT,65.40000000,65.66000000,61.87000000,64.53000000,60095.55967000,3810299.79616300,14738
1592092800000,2020-06-14 00:00:00,XMR/USDT,66.54000000,66.60000000,64.50000000,65.39000000,32749.56722000,2148840.76854620,7529
1592006400000,2020-06-13 00:00:00,XMR/USDT,65.70000000,66.58000000,65.03000000,66.58000000,26907.53083000,1774165.91475570,6708
1591920000000,2020-06-12 00:00:00,XMR/USDT,63.72000000,66.58000000,62.91000000,65.69000000,42444.52690000,2766922.08395390,9357
1591833600000,2020-06-11 00:00:00,XMR/USDT,69.69000000,70.07000000,63.00000000,63.71000000,66936.74356000,4470792.30496900,15857
1591747200000,2020-06-10 00:00:00,XMR/USDT,68.06000000,69.71000000,67.42000000,69.67000000,60364.50507000,4141731.30770620,14185
1591660800000,2020-06-09 00:00:00,XMR/USDT,68.28000000,68.79000000,67.08000000,67.99000000,38852.99283000,2642676.00828420,10162
1591574400000,2020-06-08 00:00:00,XMR/USDT,66.40000000,68.34000000,66.22000000,68.28000000,44730.64637000,3008585.19659180,14586
1591488000000,2020-06-07 00:00:00,XMR/USDT,67.65000000,68.14000000,64.64000000,66.39000000,66950.26871000,4433187.85764350,17747
1591401600000,2020-06-06 00:00:00,XMR/USDT,67.43000000,68.12000000,66.96000000,67.70000000,38534.43775000,2606879.70933980,8540
1591315200000,2020-06-05 00:00:00,XMR/USDT,68.13000000,69.21000000,67.17000000,67.45000000,37004.31975000,2520881.92287690,10478
1591228800000,2020-06-04 00:00:00,XMR/USDT,67.17000000,68.75000000,65.58000000,68.14000000,61016.61846000,4118763.23586080,14672
1591142400000,2020-06-03 00:00:00,XMR/USDT,66.59000000,68.21000000,66.03000000,67.16000000,37779.18493000,2538802.24085520,10664
1591056000000,2020-06-02 00:00:00,XMR/USDT,67.72000000,70.31000000,63.61000000,66.66000000,78751.55303000,5317036.13551470,25524
1590969600000,2020-06-01 00:00:00,XMR/USDT,64.92000000,68.47000000,63.30000000,67.72000000,79408.30500000,5226192.80559840,20404
1590883200000,2020-05-31 00:00:00,XMR/USDT,68.36000000,68.70000000,63.75000000,64.94000000,71165.38539000,4761858.37090110,23350
1590796800000,2020-05-30 00:00:00,XMR/USDT,66.07000000,68.80000000,65.33000000,68.36000000,70693.19836000,4753976.99945830,22872
1590710400000,2020-05-29 00:00:00,XMR/USDT,67.13000000,67.89000000,65.88000000,66.05000000,51959.26670000,3463353.21026740,12202
1590624000000,2020-05-28 00:00:00,XMR/USDT,64.50000000,67.56000000,63.16000000,67.15000000,77866.95229000,5079994.37253050,17321
1590537600000,2020-05-27 00:00:00,XMR/USDT,61.91000000,65.57000000,61.34000000,64.47000000,56913.08644000,3638101.36642540,19004
1590451200000,2020-05-26 00:00:00,XMR/USDT,61.58000000,62.36000000,60.79000000,61.91000000,41870.14645000,2585155.28152990,10588
1590364800000,2020-05-25 00:00:00,XMR/USDT,60.65000000,62.40000000,60.02000000,61.54000000,42997.96878000,2636730.16501680,9744
1590278400000,2020-05-24 00:00:00,XMR/USDT,63.46000000,63.71000000,60.58000000,60.64000000,54021.43623000,3386464.01993150,14645
1590192000000,2020-05-23 00:00:00,XMR/USDT,62.89000000,65.00000000,62.57000000,63.46000000,43248.60649000,2754514.31267350,10382
1590105600000,2020-05-22 00:00:00,XMR/USDT,61.65000000,63.54000000,61.00000000,62.89000000,61318.05756000,3825054.08527860,14549
1590019200000,2020-05-21 00:00:00,XMR/USDT,64.69000000,65.14000000,59.96000000,61.65000000,65248.26749000,4081257.43104780,13389
1589932800000,2020-05-20 00:00:00,XMR/USDT,66.71000000,67.09000000,63.01000000,64.66000000,66764.83721000,4374835.77885910,16518
1589846400000,2020-05-19 00:00:00,XMR/USDT,67.02000000,67.61000000,64.89000000,66.70000000,55491.29068000,3683226.14358820,12180
1589760000000,2020-05-18 00:00:00,XMR/USDT,65.21000000,67.78000000,65.01000000,66.96000000,59379.16460000,3952354.89736620,16895
1589673600000,2020-05-17 00:00:00,XMR/USDT,65.43000000,67.15000000,64.73000000,65.22000000,54596.30641000,3585687.90094410,14443
1589587200000,2020-05-16 00:00:00,XMR/USDT,62.73000000,65.88000000,62.03000000,65.42000000,62814.41423000,4027759.58197550,13809
1589500800000,2020-05-15 00:00:00,XMR/USDT,65.24000000,65.72000000,62.34000000,62.77000000,81238.96785000,5226798.11636050,17921
1589414400000,2020-05-14 00:00:00,XMR/USDT,65.03000000,65.77000000,62.66000000,65.28000000,100135.35976000,6445025.59037070,25102
1589328000000,2020-05-13 00:00:00,XMR/USDT,61.54000000,66.23000000,61.41000000,65.00000000,116846.55614000,7499186.02385690,28045
1589241600000,2020-05-12 00:00:00,XMR/USDT,59.41000000,62.37000000,59.16000000,61.50000000,67381.49689000,4107566.12092980,15628
1589155200000,2020-05-11 00:00:00,XMR/USDT,58.77000000,61.98000000,55.70000000,59.36000000,139601.77309000,8266283.64965510,28003
1589068800000,2020-05-10 00:00:00,XMR/USDT,62.97000000,63.15000000,53.25000000,58.85000000,134564.75291000,7754991.19824590,39798
1588982400000,2020-05-09 00:00:00,XMR/USDT,63.43000000,64.92000000,62.62000000,63.05000000,67357.01938000,4315810.96768030,20653
1588896000000,2020-05-08 00:00:00,XMR/USDT,64.59000000,65.93000000,63.06000000,63.39000000,146156.29752000,9437875.47179770,39858
1588809600000,2020-05-07 00:00:00,XMR/USDT,57.80000000,64.98000000,57.20000000,64.60000000,172064.24404000,10521424.01373490,39732
1588723200000,2020-05-06 00:00:00,XMR/USDT,60.33000000,62.06000000,57.36000000,57.85000000,126465.45997000,7637067.84416540,43763
1588636800000,2020-05-05 00:00:00,XMR/USDT,61.09000000,62.02000000,59.70000000,60.31000000,57308.97616000,3486237.03934080,13582
1588550400000,2020-05-04 00:00:00,XMR/USDT,62.42000000,62.61000000,58.53000000,61.06000000,73522.35412000,4416256.16110110,16707
1588464000000,2020-05-03 00:00:00,XMR/USDT,64.55000000,65.12000000,61.73000000,62.37000000,51250.93487000,3258470.55910270,14748
1588377600000,2020-05-02 00:00:00,XMR/USDT,63.45000000,64.97000000,63.29000000,64.54000000,27670.26567000,1774873.19233160,11035
1588291200000,2020-05-01 00:00:00,XMR/USDT,62.26000000,65.00000000,62.20000000,63.45000000,49802.91724000,3180942.80644530,16333
1588204800000,2020-04-30 00:00:00,XMR/USDT,66.31000000,68.42000000,61.11000000,62.28000000,125526.44439000,8079876.03161750,33267
1588118400000,2020-04-29 00:00:00,XMR/USDT,62.05000000,66.89000000,61.63000000,66.32000000,125685.27454000,8139745.97217800,33533
1588032000000,2020-04-28 00:00:00,XMR/USDT,62.40000000,63.83000000,61.22000000,62.07000000,81842.32202000,5110428.34061010,21563
1587945600000,2020-04-27 00:00:00,XMR/USDT,61.36000000,62.48000000,60.91000000,62.36000000,56186.86538000,3466977.14364640,15937
1587859200000,2020-04-26 00:00:00,XMR/USDT,60.55000000,62.00000000,59.84000000,61.33000000,61648.23511000,3772279.28932530,13832
1587772800000,2020-04-25 00:00:00,XMR/USDT,60.72000000,62.39000000,60.04000000,60.55000000,53175.29274000,3250663.65443630,13842
1587686400000,2020-04-24 00:00:00,XMR/USDT,59.27000000,62.45000000,59.18000000,60.68000000,72897.21584000,4431607.99201080,18334
1587600000000,2020-04-23 00:00:00,XMR/USDT,56.98000000,61.06000000,56.14000000,59.27000000,74876.13115000,4407586.66835860,20914
1587513600000,2020-04-22 00:00:00,XMR/USDT,55.14000000,57.35000000,54.73000000,56.95000000,54030.38594000,3040022.90476510,14769
1587427200000,2020-04-21 00:00:00,XMR/USDT,54.64000000,55.90000000,54.00000000,55.14000000,54194.16674000,2982727.47825430,16103
1587340800000,2020-04-20 00:00:00,XMR/USDT,57.02000000,58.38000000,53.96000000,54.69000000,68620.33465000,3871292.49551150,19015
1587254400000,2020-04-19 00:00:00,XMR/USDT,57.98000000,58.49000000,56.38000000,57.05000000,64000.51113000,3683860.53052880,15453
1587168000000,2020-04-18 00:00:00,XMR/USDT,56.20000000,58.80000000,55.96000000,58.04000000,61439.81283000,3528135.46701910,15524
1587081600000,2020-04-17 00:00:00,XMR/USDT,56.98000000,57.28000000,56.00000000,56.21000000,62431.75786000,3534905.61448310,14334
1586995200000,2020-04-16 00:00:00,XMR/USDT,53.11000000,57.65000000,51.56000000,56.90000000,133570.03403000,7363588.74269140,36425
1586908800000,2020-04-15 00:00:00,XMR/USDT,54.08000000,55.12000000,53.11000000,53.12000000,105132.30664000,5693421.85858700,24844
1586822400000,2020-04-14 00:00:00,XMR/USDT,53.04000000,55.22000000,52.65000000,54.09000000,78544.54869000,4245995.50982390,17241
1586736000000,2020-04-13 00:00:00,XMR/USDT,53.67000000,53.68000000,51.01000000,52.98000000,98275.00270000,5132659.89417040,23238
1586649600000,2020-04-12 00:00:00,XMR/USDT,53.84000000,55.64000000,52.81000000,53.68000000,76041.20897000,4114281.71503680,17752
1586563200000,2020-04-11 00:00:00,XMR/USDT,53.70000000,54.82000000,52.49000000,53.86000000,64901.31719000,3485287.50130990,16917
1586476800000,2020-04-10 00:00:00,XMR/USDT,58.37000000,58.48000000,52.43000000,53.70000000,99510.99145000,5449526.46199750,25915
1586390400000,2020-04-09 00:00:00,XMR/USDT,57.85000000,58.93000000,56.09000000,58.40000000,70792.84374000,4094808.94170000,16399
1586304000000,2020-04-08 00:00:00,XMR/USDT,55.97000000,58.28000000,55.55000000,57.88000000,82257.55004000,4710708.47220430,18821
1586217600000,2020-04-07 00:00:00,XMR/USDT,58.89000000,60.58000000,54.76000000,55.94000000,124691.67781000,7194116.26011170,29420
1586131200000,2020-04-06 00:00:00,XMR/USDT,53.15000000,59.23000000,53.14000000,58.93000000,122788.89810000,6976267.02114480,30545
1586044800000,2020-04-05 00:00:00,XMR/USDT,54.14000000,54.32000000,52.60000000,53.15000000,69488.98755000,3725595.76339960,16718
1585958400000,2020-04-04 00:00:00,XMR/USDT,52.98000000,55.30000000,52.12000000,54.11000000,133614.30853000,7211182.29898620,29855
1585872000000,2020-04-03 00:00:00,XMR/USDT,50.68000000,54.35000000,50.23000000,52.96000000,135822.79731000,7190209.44077760,35072
1585785600000,2020-04-02 00:00:00,XMR/USDT,48.47000000,53.00000000,47.92000000,50.75000000,127460.02239000,6340184.02955950,23979
1585699200000,2020-04-01 00:00:00,XMR/USDT,47.59000000,48.89000000,46.43000000,48.47000000,94140.72078000,4451102.24083800,15024
1585612800000,2020-03-31 00:00:00,XMR/USDT,46.48000000,48.55000000,46.36000000,47.60000000,104684.11339000,4954292.65694140,16464
1585526400000,2020-03-30 00:00:00,XMR/USDT,44.04000000,47.66000000,43.85000000,46.41000000,110255.71745000,5134921.03760180,18137
1585440000000,2020-03-29 00:00:00,XMR/USDT,47.13000000,47.31000000,43.96000000,44.04000000,72229.07183000,3289474.29434520,14152
1585353600000,2020-03-28 00:00:00,XMR/USDT,47.69000000,48.48000000,44.89000000,47.11000000,130406.93778000,6091056.76042110,26916
1585267200000,2020-03-27 00:00:00,XMR/USDT,50.28000000,51.44000000,47.37000000,47.70000000,104502.64593000,5200374.90689530,23354
1585180800000,2020-03-26 00:00:00,XMR/USDT,47.18000000,51.03000000,47.18000000,50.28000000,164697.75207000,8130538.11074370,29745
1585094400000,2020-03-25 00:00:00,XMR/USDT,47.13000000,48.14000000,45.06000000,47.15000000,118935.52705000,5527713.86874070,20695
1585008000000,2020-03-24 00:00:00,XMR/USDT,44.45000000,48.08000000,43.22000000,47.26000000,174599.77016000,7947109.82683530,33770
1584921600000,2020-03-23 00:00:00,XMR/USDT,38.19000000,46.75000000,37.59000000,44.45000000,151242.69515000,6214170.41447120,28622
1584835200000,2020-03-22 00:00:00,XMR/USDT,41.21000000,42.61000000,37.77000000,38.21000000,168994.43805000,6884010.34994470,28071
1584748800000,2020-03-21 00:00:00,XMR/USDT,40.35000000,45.46000000,38.41000000,41.23000000,200887.51854000,8158843.35703280,40998
1584662400000,2020-03-20 00:00:00,XMR/USDT,40.82000000,45.44000000,36.48000000,40.33000000,175376.25564000,7352111.28561920,40933
1584576000000,2020-03-19 00:00:00,XMR/USDT,37.12000000,42.88000000,36.05000000,40.87000000,162254.59273000,6385185.38497420,32116
1584489600000,2020-03-18 00:00:00,XMR/USDT,36.27000000,37.57000000,33.95000000,37.12000000,140960.94656000,5042630.14374240,29057
1584403200000,2020-03-17 00:00:00,XMR/USDT,34.05000000,37.47000000,33.49000000,36.26000000,110119.72250000,3969666.26683130,22979
1584316800000,2020-03-16 00:00:00,XMR/USDT,38.01000000,38.77000000,29.20000000,34.00000000,216900.34329000,7170551.42838940,43480
1584230400000,2020-03-15 00:00:00,XMR/USDT,36.18000000,41.25000000,35.68000000,38.01000000,138659.77134000,5197136.67594190,41341
1584144000000,2020-03-14 00:00:00,XMR/USDT,36.94000000,40.15000000,35.35000000,36.21000000,109242.17365000,4128416.64752160,35589
1584057600000,2020-03-13 00:00:00,XMR/USDT,31.83000000,40.45000000,25.08000000,36.92000000,267765.28941000,9073892.50074820,72296
1583971200000,2020-03-12 00:00:00,XMR/USDT,54.28000000,54.38000000,30.34000000,31.81000000,300131.32910000,12230435.89191040,73667
1583884800000,2020-03-11 00:00:00,XMR/USDT,54.87000000,56.04000000,50.97000000,54.20000000,71365.42885000,3852758.48708670,21071
1583798400000,2020-03-10 00:00:00,XMR/USDT,55.81000000,57.05000000,53.59000000,54.82000000,74260.92422000,4104534.90668740,17664
1583712000000,2020-03-09 00:00:00,XMR/USDT,56.38000000,57.71000000,52.23000000,55.77000000,119547.55597000,6589965.80032860,23234
1583625600000,2020-03-08 00:00:00,XMR/USDT,65.71000000,65.71000000,55.78000000,56.44000000,108856.47094000,6613472.89491240,24870
1583539200000,2020-03-07 00:00:00,XMR/USDT,69.12000000,69.58000000,65.15000000,65.71000000,64801.88028000,4335586.16108080,15934
1583452800000,2020-03-06 00:00:00,XMR/USDT,68.46000000,69.78000000,67.56000000,69.13000000,55041.31234000,3770718.40192420,17546
1583366400000,2020-03-05 00:00:00,XMR/USDT,65.72000000,70.05000000,65.72000000,68.46000000,38793.22803000,2659839.62324560,13007
1583280000000,2020-03-04 00:00:00,XMR/USDT,65.90000000,67.99000000,64.71000000,65.68000000,44799.42047000,2972555.46812100,14024
1583193600000,2020-03-03 00:00:00,XMR/USDT,68.87000000,69.00000000,65.00000000,65.89000000,50168.48198000,3353112.26944090,16948
1583107200000,2020-03-02 00:00:00,XMR/USDT,64.39000000,69.25000000,64.25000000,68.78000000,56632.41582000,3798102.53779120,18535
1583020800000,2020-03-01 00:00:00,XMR/USDT,65.90000000,67.75000000,63.26000000,64.53000000,51748.53249000,3397339.49691670,16957
1582934400000,2020-02-29 00:00:00,XMR/USDT,68.41000000,69.17000000,65.91000000,65.92000000,46744.02251000,3166023.95606960,17604
1582848000000,2020-02-28 00:00:00,XMR/USDT,70.26000000,71.55000000,66.05000000,68.41000000,67880.89100000,4643230.71728320,16834
1582761600000,2020-02-27 00:00:00,XMR/USDT,70.62000000,72.66000000,66.71000000,70.26000000,102439.36647000,7163747.29834980,35228
1582675200000,2020-02-26 00:00:00,XMR/USDT,76.48000000,77.94000000,68.38000000,70.61000000,94766.06591000,6876894.46623240,32207
1582588800000,2020-02-25 00:00:00,XMR/USDT,79.19000000,82.07000000,75.34000000,76.49000000,70490.55843000,5528700.04588070,23348
1582502400000,2020-02-24 00:00:00,XMR/USDT,85.13000000,86.30000000,76.89000000,79.20000000,80931.93110000,6580655.59033080,25062
1582416000000,2020-02-23 00:00:00,XMR/USDT,78.89000000,85.59000000,78.82000000,85.05000000,64150.70253000,5312471.36338480,25976
1582329600000,2020-02-22 00:00:00,XMR/USDT,80.27000000,82.82000000,78.00000000,78.90000000,90729.44324000,7278746.77380720,27407
1582243200000,2020-02-21 00:00:00,XMR/USDT,76.53000000,82.13000000,75.65000000,80.29000000,64280.53192000,5106750.55264710,29305
1582156800000,2020-02-20 00:00:00,XMR/USDT,77.71000000,79.13000000,74.97000000,76.39000000,109683.14036000,8484373.90229740,37180
1582070400000,2020-02-19 00:00:00,XMR/USDT,86.34000000,86.81000000,76.04000000,77.69000000,58141.47534000,4819413.32256610,28832
1581984000000,2020-02-18 00:00:00,XMR/USDT,82.65000000,87.26000000,81.12000000,86.34000000,67346.84381000,5669325.24965270,26111
1581897600000,2020-02-17 00:00:00,XMR/USDT,87.77000000,89.03000000,79.19000000,82.59000000,86651.76670000,7237756.25407030,40985
