https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1599264000000,2020-09-05 00:00:00,LINK/USDT,12.38040000,12.76550000,9.10000000,10.60170000,25530147.88000000,278579076.11915900,402165
1599177600000,2020-09-04 00:00:00,LINK/USDT,11.88020000,12.90400000,11.00000000,12.37080000,18649479.71000000,226424705.22129200,313472
1599091200000,2020-09-03 00:00:00,LINK/USDT,14.79220000,14.99890000,10.82610000,11.88950000,17461923.93000000,234194680.23876500,354563
1599004800000,2020-09-02 00:00:00,LINK/USDT,16.02840000,16.35870000,14.00000000,14.79820000,10432171.58000000,156728589.07004900,223188
1598918400000,2020-09-01 00:00:00,LINK/USDT,15.57460000,16.50530000,15.06290000,16.03330000,9246701.59000000,147310626.18452600,223463
1598832000000,2020-08-31 00:00:00,LINK/USDT,16.47820000,16.94950000,15.44510000,15.57720000,9615963.27000000,157331308.63249900,199347
1598745600000,2020-08-30 00:00:00,LINK/USDT,16.36120000,17.77770000,16.35470000,16.47880000,12067693.46000000,206099731.36845500,251190
1598659200000,2020-08-29 00:00:00,LINK/USDT,15.11360000,17.03050000,14.95650000,16.36120000,12476977.78000000,201913227.67698300,276318
1598572800000,2020-08-28 00:00:00,LINK/USDT,14.52340000,15.49890000,14.23600000,15.12070000,7263858.01000000,108574634.62077300,147324
1598486400000,2020-08-27 00:00:00,LINK/USDT,15.20880000,15.52150000,13.96790000,14.52340000,11695421.10000000,173417861.59476100,231293
1598400000000,2020-08-26 00:00:00,LINK/USDT,14.11710000,15.66640000,14.05370000,15.20000000,11417184.57000000,169354713.55548600,233542
1598313600000,2020-08-25 00:00:00,LINK/USDT,15.13630000,15.37430000,13.45780000,14.11640000,12813252.00000000,185468410.61514500,279268
1598227200000,2020-08-24 00:00:00,LINK/USDT,15.15720000,15.87970000,14.70000000,15.14190000,8460822.00000000,129276315.54461700,182305
1598140800000,2020-08-23 00:00:00,LINK/USDT,15.80850000,16.00420000,14.65360000,15.14280000,10766009.01000000,163472424.13935700,224569
1598054400000,2020-08-22 00:00:00,LINK/USDT,13.83420000,16.33000000,13.66000000,15.80780000,16713843.17000000,252846542.37442400,357646
1597968000000,2020-08-21 00:00:00,LINK/USDT,16.04760000,16.14210000,12.89000000,13.83250000,26181371.60000000,376950369.86233000,511098
1597881600000,2020-08-20 00:00:00,LINK/USDT,16.18840000,16.78620000,15.72320000,16.04830000,11077161.69000000,180390522.54637200,239767
1597795200000,2020-08-19 00:00:00,LINK/USDT,16.18460000,17.25540000,14.86530000,16.18630000,18401947.05000000,297904852.92164200,390119
1597708800000,2020-08-18 00:00:00,LINK/USDT,16.80640000,17.67380000,14.69000000,16.19270000,27088057.76000000,445332598.90678300,529192
1597622400000,2020-08-17 00:00:00,LINK/USDT,18.80960000,19.71110000,15.50000000,16.81960000,13542369.79000000,248379200.46697800,308059
1597536000000,2020-08-16 00:00:00,LINK/USDT,19.21080000,20.11110000,18.51440000,18.80610000,10757844.39000000,206509430.89080200,261112
1597449600000,2020-08-15 00:00:00,LINK/USDT,16.94470000,19.83030000,16.55540000,19.22850000,17941112.01000000,330894146.75781300,379015
1597363200000,2020-08-14 00:00:00,LINK/USDT,17.17280000,17.59980000,16.30000000,16.95740000,11352121.05000000,192093622.37980300,249344
1597276800000,2020-08-13 00:00:00,LINK/USDT,16.46340000,18.34880000,15.91750000,17.18830000,30941693.96000000,527277033.75007300,681520
1597190400000,2020-08-12 00:00:00,LINK/USDT,12.99990000,16.80000000,12.59360000,16.46350000,23116748.13000000,342158761.49739800,441379
1597104000000,2020-08-11 00:00:00,LINK/USDT,13.47220000,13.54030000,12.09050000,12.99710000,17514622.42000000,225363799.55548500,271457
1597017600000,2020-08-10 00:00:00,LINK/USDT,13.81050000,14.05510000,12.52000000,13.47220000,17912553.32000000,240435838.15874300,318664
1596931200000,2020-08-09 00:00:00,LINK/USDT,12.70950000,14.45860000,12.00000000,13.81040000,28455039.72000000,380027221.10927600,508654
1596844800000,2020-08-08 00:00:00,LINK/USDT,10.12860000,13.87990000,9.92870000,12.70930000,28681387.91000000,344524050.25108500,499590
1596758400000,2020-08-07 00:00:00,LINK/USDT,10.22840000,10.26150000,9.05000000,10.12860000,11737996.62000000,115615702.84715600,166548
1596672000000,2020-08-06 00:00:00,LINK/USDT,9.52650000,10.29170000,9.45150000,10.23430000,9041552.60000000,88144051.28129900,128098
1596585600000,2020-08-05 00:00:00,LINK/USDT,9.86860000,9.86860000,9.32070000,9.52530000,9682088.77000000,92516426.18121600,132712
1596499200000,2020-08-04 00:00:00,LINK/USDT,9.25020000,9.96450000,9.08070000,9.86870000,18485930.37000000,175441511.34996600,255932
1596412800000,2020-08-03 00:00:00,LINK/USDT,8.28510000,9.27070000,8.14080000,9.25020000,12814524.98000000,110153067.25990400,163245
1596326400000,2020-08-02 00:00:00,LINK/USDT,8.32160000,8.79720000,6.87000000,8.28140000,22647614.34000000,187308467.65205400,321072
1596240000000,2020-08-01 00:00:00,LINK/USDT,7.80250000,8.47200000,7.63730000,8.32480000,9345076.40000000,74293026.60700600,128620
1596153600000,2020-07-31 00:00:00,LINK/USDT,7.40930000,7.86490000,7.40850000,7.80330000,7419454.26000000,57010133.85331200,109121
1596067200000,2020-07-30 00:00:00,LINK/USDT,7.08760000,7.57570000,7.02530000,7.40930000,7673434.47000000,56187278.51610100,102382
1595980800000,2020-07-29 00:00:00,LINK/USDT,7.23320000,7.48710000,6.98670000,7.08760000,7058913.79000000,50881041.65735800,94912
1595894400000,2020-07-28 00:00:00,LINK/USDT,7.09900000,7.42430000,6.91060000,7.23330000,8500726.83000000,60812597.21325300,119738
1595808000000,2020-07-27 00:00:00,LINK/USDT,7.50090000,7.50450000,6.51010000,7.10000000,16681214.34000000,117115066.79614600,244904
1595721600000,2020-07-26 00:00:00,LINK/USDT,7.67370000,7.94500000,7.18850000,7.50220000,10637660.32000000,80431491.35325800,134584
1595635200000,2020-07-25 00:00:00,LINK/USDT,7.42840000,7.80090000,7.37440000,7.67200000,7507174.90000000,57301182.62742800,98606
1595548800000,2020-07-24 00:00:00,LINK/USDT,7.89820000,7.93040000,7.38400000,7.42840000,7314721.87000000,55872769.49791000,93338
1595462400000,2020-07-23 00:00:00,LINK/USDT,7.46900000,8.09900000,7.40290000,7.89830000,10917062.94000000,85602332.79311300,140762
1595376000000,2020-07-22 00:00:00,LINK/USDT,7.30860000,7.63650000,7.08320000,7.46890000,9599551.14000000,70889640.58139700,131542
1595289600000,2020-07-21 00:00:00,LINK/USDT,7.23010000,7.67880000,6.92320000,7.31010000,10937153.27000000,80041038.79464500,166218
1595203200000,2020-07-20 00:00:00,LINK/USDT,8.08480000,8.13880000,7.12100000,7.23010000,11043721.17000000,84263150.67235300,144838
1595116800000,2020-07-19 00:00:00,LINK/USDT,7.97310000,8.21000000,7.77820000,8.07840000,6896213.31000000,54936816.02927700,92799
1595030400000,2020-07-18 00:00:00,LINK/USDT,8.25890000,8.26480000,7.65700000,7.97340000,11416632.85000000,90986110.87730200,146101
1594944000000,2020-07-17 00:00:00,LINK/USDT,8.35450000,8.64440000,8.20000000,8.26050000,8727930.83000000,73132110.99029800,105988
1594857600000,2020-07-16 00:00:00,LINK/USDT,8.64860000,8.88220000,7.94270000,8.35400000,20705851.79000000,173628619.95219100,257501
1594771200000,2020-07-15 00:00:00,LINK/USDT,8.13150000,8.90800000,7.83090000,8.64940000,20518883.22000000,172454027.97073600,259104
1594684800000,2020-07-14 00:00:00,LINK/USDT,7.16160000,8.34460000,6.96500000,8.13210000,25153380.41000000,192793205.38648600,290484
1594598400000,2020-07-13 00:00:00,LINK/USDT,7.34470000,8.48000000,6.85250000,7.16300000,30737550.96000000,235671215.53400800,355795
1594512000000,2020-07-12 00:00:00,LINK/USDT,6.10430000,7.38980000,6.09750000,7.33450000,18949318.62000000,128119147.50220700,220203
1594425600000,2020-07-11 00:00:00,LINK/USDT,6.15000000,6.27000000,5.96100000,6.09940000,5442718.22000000,33306983.43290300,67008
1594339200000,2020-07-10 00:00:00,LINK/USDT,6.08200000,6.20090000,5.70960000,6.14880000,9946933.50000000,59206657.00345900,113510
1594252800000,2020-07-09 00:00:00,LINK/USDT,6.50010000,6.50060000,5.70290000,6.08200000,12955549.78000000,78926963.64989900,147411
1594166400000,2020-07-08 00:00:00,LINK/USDT,5.72450000,6.57820000,5.59200000,6.49870000,16816910.79000000,103639173.92656500,184934
1594080000000,2020-07-07 00:00:00,LINK/USDT,5.36130000,5.88900000,5.33000000,5.72480000,13786031.79000000,77507285.64705300,161289
1593993600000,2020-07-06 00:00:00,LINK/USDT,4.74260000,5.50000000,4.73620000,5.36170000,12032948.97000000,61715137.63609200,126401
1593907200000,2020-07-05 00:00:00,LINK/USDT,4.81980000,4.83250000,4.61180000,4.74390000,3650974.38000000,17222148.35250700,42317
1593820800000,2020-07-04 00:00:00,LINK/USDT,4.73000000,4.85390000,4.71860000,4.82000000,2884275.22000000,13800358.48811300,33250
1593734400000,2020-07-03 00:00:00,LINK/USDT,4.79980000,4.89640000,4.70310000,4.73090000,4622377.34000000,22310627.42872000,51759
1593648000000,2020-07-02 00:00:00,LINK/USDT,4.70680000,4.91810000,4.60250000,4.79960000,7638387.35000000,36415952.50593100,84115
1593561600000,2020-07-01 00:00:00,LINK/USDT,4.56250000,4.73000000,4.52170000,4.70670000,4096719.30000000,18974243.78241900,43855
1593475200000,2020-06-30 00:00:00,LINK/USDT,4.61920000,4.66220000,4.53370000,4.56260000,3008041.61000000,13846694.62375500,33040
1593388800000,2020-06-29 00:00:00,LINK/USDT,4.56580000,4.65000000,4.42320000,4.61870000,4789663.32000000,21719855.12002400,50633
1593302400000,2020-06-28 00:00:00,LINK/USDT,4.40510000,4.62000000,4.36470000,4.56680000,4751931.74000000,21438525.93253800,51273
1593216000000,2020-06-27 00:00:00,LINK/USDT,4.68300000,4.69570000,4.30000000,4.40580000,6165533.05000000,27809003.53788700,66703
1593129600000,2020-06-26 00:00:00,LINK/USDT,4.81290000,4.85870000,4.64240000,4.68130000,5532469.51000000,26122757.01384100,59762
1593043200000,2020-06-25 00:00:00,LINK/USDT,4.70750000,4.84070000,4.50330000,4.81340000,7030842.15000000,33201638.53261500,75807
1592956800000,2020-06-24 00:00:00,LINK/USDT,4.80610000,4.94110000,4.49860000,4.70750000,10253258.21000000,48438749.91706300,102982
1592870400000,2020-06-23 00:00:00,LINK/USDT,4.48400000,4.94220000,4.42540000,4.80510000,10884418.78000000,51490875.40593900,121576
1592784000000,2020-06-22 00:00:00,LINK/USDT,4.18190000,4.48590000,4.17600000,4.48410000,4659609.05000000,20337993.40929300,51031
1592697600000,2020-06-21 00:00:00,LINK/USDT,4.17620000,4.20580000,4.13950000,4.18120000,1336859.50000000,5582676.14346400,15192
1592611200000,2020-06-20 00:00:00,LINK/USDT,4.09780000,4.20720000,4.06540000,4.17650000,2414698.62000000,10014907.93209800,27359
1592524800000,2020-06-19 00:00:00,LINK/USDT,4.14170000,4.18390000,4.05210000,4.09800000,2424386.70000000,9970938.73032100,29018
1592438400000,2020-06-18 00:00:00,LINK/USDT,4.16630000,4.24910000,4.09570000,4.14150000,3348384.08000000,13969700.00507500,40758
1592352000000,2020-06-17 00:00:00,LINK/USDT,4.05020000,4.20000000,3.95700000,4.16590000,4301280.98000000,17558113.83427500,46311
1592265600000,2020-06-16 00:00:00,LINK/USDT,3.92540000,4.09180000,3.89350000,4.05020000,3623759.71000000,14554530.18215300,41132
1592179200000,2020-06-15 00:00:00,LINK/USDT,3.93950000,3.98890000,3.65510000,3.92740000,6850306.11000000,26068942.97798300,68878
1592092800000,2020-06-14 00:00:00,LINK/USDT,4.11000000,4.11340000,3.91430000,3.93710000,1710213.36000000,6841578.03183400,19779
1592006400000,2020-06-13 00:00:00,LINK/USDT,4.08070000,4.13460000,4.00540000,4.11000000,1604660.74000000,6524511.67782900,17678
1591920000000,2020-06-12 00:00:00,LINK/USDT,3.95300000,4.18740000,3.85730000,4.08190000,4837530.74000000,19678935.31061700,44371
1591833600000,2020-06-11 00:00:00,LINK/USDT,4.42070000,4.45030000,3.91000000,3.95650000,6610463.34000000,27281682.63633100,62141
1591747200000,2020-06-10 00:00:00,LINK/USDT,4.43740000,4.44040000,4.34260000,4.42250000,2236477.86000000,9805902.94982800,23108
1591660800000,2020-06-09 00:00:00,LINK/USDT,4.47530000,4.50620000,4.36050000,4.43500000,2296314.26000000,10188354.43797500,24710
1591574400000,2020-06-08 00:00:00,LINK/USDT,4.34870000,4.47590000,4.32500000,4.47300000,2037163.21000000,8929343.50604600,22349
1591488000000,2020-06-07 00:00:00,LINK/USDT,4.35130000,4.41000000,4.20680000,4.34650000,2146650.66000000,9251257.55903600,22360
1591401600000,2020-06-06 00:00:00,LINK/USDT,4.35690000,4.39790000,4.30340000,4.35120000,1377160.26000000,5990660.11973000,15353
1591315200000,2020-06-05 00:00:00,LINK/USDT,4.42630000,4.48600000,4.34050000,4.35800000,2316069.89000000,10222018.43804400,24367
1591228800000,2020-06-04 00:00:00,LINK/USDT,4.48810000,4.50810000,4.28640000,4.42430000,3231902.99000000,14276426.12853400,34397
1591142400000,2020-06-03 00:00:00,LINK/USDT,4.39870000,4.53000000,4.28980000,4.48920000,4215824.76000000,18674008.89101900,41180
1591056000000,2020-06-02 00:00:00,LINK/USDT,4.37950000,4.61850000,4.10750000,4.39760000,8182461.05000000,36032762.07228100,80291
1590969600000,2020-06-01 00:00:00,LINK/USDT,4.12780000,4.48000000,4.11750000,4.37850000,8703425.47000000,38003418.52632200,85283
1590883200000,2020-05-31 00:00:00,LINK/USDT,4.17800000,4.28380000,4.04100000,4.13100000,6223457.99000000,25986422.58422800,63618
1590796800000,2020-05-30 00:00:00,LINK/USDT,3.98200000,4.18000000,3.94300000,4.17630000,4734058.34000000,19356855.90212300,42157
1590710400000,2020-05-29 00:00:00,LINK/USDT,4.04620000,4.13000000,3.94880000,3.98000000,5243291.12000000,21163186.50565600,41832
1590624000000,2020-05-28 00:00:00,LINK/USDT,3.85420000,4.06010000,3.82700000,4.04610000,4242354.59000000,16636880.49073000,35373
1590537600000,2020-05-27 00:00:00,LINK/USDT,3.84360000,3.91430000,3.80650000,3.85260000,3795380.76000000,14676078.52181200,31312
1590451200000,2020-05-26 00:00:00,LINK/USDT,3.86340000,3.88160000,3.76890000,3.84400000,3774200.83000000,14457491.49291000,28556
1590364800000,2020-05-25 00:00:00,LINK/USDT,3.78780000,3.90730000,3.77000000,3.86140000,4443996.51000000,17123412.80292600,36191
1590278400000,2020-05-24 00:00:00,LINK/USDT,3.92420000,4.02620000,3.78440000,3.79170000,6236647.02000000,24381695.03758200,53852
1590192000000,2020-05-23 00:00:00,LINK/USDT,4.06200000,4.10720000,3.91000000,3.92500000,5867357.07000000,23409323.21043100,52615
1590105600000,2020-05-22 00:00:00,LINK/USDT,3.83070000,4.14470000,3.79320000,4.06110000,7194944.89000000,28640710.81857200,69756
1590019200000,2020-05-21 00:00:00,LINK/USDT,4.08800000,4.17400000,3.72920000,3.82980000,10446021.86000000,41318047.34620300,93517
1589932800000,2020-05-20 00:00:00,LINK/USDT,3.94660000,4.13880000,3.89550000,4.08660000,9821300.61000000,39739891.92384100,84202
1589846400000,2020-05-19 00:00:00,LINK/USDT,3.88950000,3.94880000,3.77340000,3.94700000,3771880.28000000,14566206.96146800,37380
1589760000000,2020-05-18 00:00:00,LINK/USDT,3.78150000,3.95000000,3.77860000,3.88950000,5744922.71000000,22325924.80060800,52664
1589673600000,2020-05-17 00:00:00,LINK/USDT,3.76210000,3.85240000,3.75260000,3.78150000,3636901.86000000,13836374.90062800,33171
1589587200000,2020-05-16 00:00:00,LINK/USDT,3.66260000,3.79000000,3.61680000,3.76140000,4045380.20000000,15074632.82974000,36882
1589500800000,2020-05-15 00:00:00,LINK/USDT,3.80930000,3.83370000,3.61440000,3.66150000,5572562.89000000,20834597.14441300,45727
1589414400000,2020-05-14 00:00:00,LINK/USDT,3.76540000,3.85830000,3.69470000,3.80960000,7333655.81000000,27791822.36687800,61011
1589328000000,2020-05-13 00:00:00,LINK/USDT,3.69380000,3.81500000,3.63660000,3.76550000,5989489.14000000,22305758.75735000,55594
1589241600000,2020-05-12 00:00:00,LINK/USDT,3.58380000,3.79320000,3.54000000,3.69430000,7797486.43000000,28881156.06559700,70200
1589155200000,2020-05-11 00:00:00,LINK/USDT,3.75740000,3.83200000,3.28650000,3.58370000,13273873.62000000,47852980.08977500,118136
1589068800000,2020-05-10 00:00:00,LINK/USDT,4.01490000,4.01970000,3.46020000,3.75820000,19818388.73000000,73819362.15594300,173713
1588982400000,2020-05-09 00:00:00,LINK/USDT,3.80010000,4.21290000,3.76010000,4.01500000,15240721.63000000,61673011.98541900,131110
1588896000000,2020-05-08 00:00:00,LINK/USDT,3.75800000,3.85900000,3.68740000,3.80100000,7383724.48000000,27986549.84617600,67174
1588809600000,2020-05-07 00:00:00,LINK/USDT,3.58740000,3.85000000,3.56330000,3.75600000,8481271.59000000,31361055.94222600,79271
1588723200000,2020-05-06 00:00:00,LINK/USDT,3.68200000,3.76540000,3.57000000,3.58720000,5299802.59000000,19570134.05499800,56978
1588636800000,2020-05-05 00:00:00,LINK/USDT,3.74960000,3.81400000,3.65400000,3.68330000,4730504.58000000,17621530.53707000,48535
1588550400000,2020-05-04 00:00:00,LINK/USDT,3.70980000,3.82720000,3.50330000,3.74990000,10973722.27000000,40395738.45224700,96089
1588464000000,2020-05-03 00:00:00,LINK/USDT,3.81860000,3.86000000,3.63790000,3.70920000,5570724.79000000,20891814.87971800,59845
1588377600000,2020-05-02 00:00:00,LINK/USDT,3.75710000,3.86000000,3.73000000,3.81820000,4467234.01000000,16996494.73251700,49608
1588291200000,2020-05-01 00:00:00,LINK/USDT,3.70140000,3.91620000,3.70030000,3.75710000,8084328.36000000,30928293.22230300,82174
1588204800000,2020-04-30 00:00:00,LINK/USDT,3.88810000,3.97410000,3.62000000,3.70250000,13545136.02000000,51376800.29429700,125873
1588118400000,2020-04-29 00:00:00,LINK/USDT,3.64220000,3.99180000,3.63000000,3.88790000,15125283.54000000,57370181.28630400,128111
1588032000000,2020-04-28 00:00:00,LINK/USDT,3.63730000,3.73540000,3.55540000,3.64130000,7379317.23000000,26928714.47205700,74397
1587945600000,2020-04-27 00:00:00,LINK/USDT,3.72120000,3.73850000,3.46210000,3.63830000,11371929.86000000,40891564.50235300,102173
1587859200000,2020-04-26 00:00:00,LINK/USDT,3.78650000,3.81600000,3.64320000,3.72100000,8246658.13000000,30808734.63219600,92780
1587772800000,2020-04-25 00:00:00,LINK/USDT,3.77350000,3.90620000,3.74200000,3.78650000,6095069.38000000,23261065.04125400,56743
1587686400000,2020-04-24 00:00:00,LINK/USDT,3.75510000,3.88740000,3.73640000,3.77350000,7951365.77000000,30361499.52359000,70435
1587600000000,2020-04-23 00:00:00,LINK/USDT,3.67870000,3.91010000,3.59680000,3.75330000,14233201.39000000,53390059.84779300,110628
1587513600000,2020-04-22 00:00:00,LINK/USDT,3.45930000,3.69040000,3.43270000,3.67860000,11953381.82000000,43010614.01199000,86043
1587427200000,2020-04-21 00:00:00,LINK/USDT,3.43170000,3.57190000,3.39030000,3.45770000,13887634.41000000,48394710.65795100,100561
1587340800000,2020-04-20 00:00:00,LINK/USDT,3.58850000,3.79200000,3.37200000,3.43220000,20566086.81000000,73867372.33828700,156154
1587254400000,2020-04-19 00:00:00,LINK/USDT,3.78140000,3.81020000,3.51310000,3.59020000,16350496.02000000,59872603.95570300,129655
1587168000000,2020-04-18 00:00:00,LINK/USDT,3.45250000,3.83000000,3.44700000,3.78050000,16406819.22000000,59767496.00716200,118334
1587081600000,2020-04-17 00:00:00,LINK/USDT,3.48310000,3.52500000,3.37780000,3.45230000,12689070.26000000,43843772.88838400,101024
1586995200000,2020-04-16 00:00:00,LINK/USDT,3.12120000,3.55550000,2.97610000,3.48510000,24817961.65000000,81880780.97622700,182231
1586908800000,2020-04-15 00:00:00,LINK/USDT,3.25170000,3.30610000,3.10850000,3.12120000,15635873.11000000,50161624.54174500,123549
1586822400000,2020-04-14 00:00:00,LINK/USDT,3.37190000,3.44370000,3.21000000,3.25200000,17078827.01000000,57101788.37653700,130826
1586736000000,2020-04-13 00:00:00,LINK/USDT,3.41170000,3.46020000,3.20000000,3.37020000,29488744.48000000,99093977.11353500,203060
1586649600000,2020-04-12 00:00:00,LINK/USDT,3.29120000,3.64120000,3.16700000,3.41890000,32589266.79000000,111420529.95980200,222509
1586563200000,2020-04-11 00:00:00,LINK/USDT,3.22070000,3.43640000,3.06290000,3.29000000,30487430.82000000,99484494.04739100,208550
1586476800000,2020-04-10 00:00:00,LINK/USDT,3.30990000,3.31990000,2.94500000,3.22000000,43621490.60000000,136026639.49936700,294071
1586390400000,2020-04-09 00:00:00,LINK/USDT,3.16950000,3.47410000,3.12240000,3.30990000,37011877.66000000,122792285.89866000,252703
1586304000000,2020-04-08 00:00:00,LINK/USDT,2.72950000,3.27480000,2.71240000,3.16930000,27092993.24000000,80619866.26421100,180246
1586217600000,2020-04-07 00:00:00,LINK/USDT,2.55560000,2.90800000,2.55500000,2.73030000,30449781.01000000,83403369.18591000,182672
1586131200000,2020-04-06 00:00:00,LINK/USDT,2.26380000,2.56770000,2.26210000,2.55550000,12222925.81000000,29594871.53814700,72932
1586044800000,2020-04-05 00:00:00,LINK/USDT,2.31550000,2.32190000,2.24370000,2.26350000,3228659.23000000,7361336.51911800,24768
1585958400000,2020-04-04 00:00:00,LINK/USDT,2.29950000,2.34230000,2.25450000,2.31550000,6143193.28000000,14060279.53473900,43025
1585872000000,2020-04-03 00:00:00,LINK/USDT,2.29400000,2.38370000,2.26520000,2.30130000,8452189.45000000,19628894.27664600,58884
1585785600000,2020-04-02 00:00:00,LINK/USDT,2.27640000,2.48500000,2.25660000,2.29410000,13266669.39000000,30798141.03247300,84305
1585699200000,2020-04-01 00:00:00,LINK/USDT,2.26570000,2.29990000,2.14000000,2.27530000,13433598.33000000,29903847.76182500,81383
1585612800000,2020-03-31 00:00:00,LINK/USDT,2.13480000,2.30200000,2.11020000,2.26580000,8612405.93000000,18900217.73130400,52732
1585526400000,2020-03-30 00:00:00,LINK/USDT,2.00830000,2.20000000,2.00060000,2.13500000,8453846.90000000,17962419.16460700,50466
1585440000000,2020-03-29 00:00:00,LINK/USDT,2.13560000,2.15200000,2.00700000,2.00830000,6879303.84000000,14309647.63385500,43316
1585353600000,2020-03-28 00:00:00,LINK/USDT,2.13720000,2.15440000,2.03720000,2.13640000,11038170.15000000,23165235.56961100,71702
1585267200000,2020-03-27 00:00:00,LINK/USDT,2.31250000,2.35990000,2.10550000,2.13730000,8151561.20000000,18458235.87850200,60044
1585180800000,2020-03-26 00:00:00,LINK/USDT,2.25690000,2.31320000,2.18840000,2.31320000,6818801.71000000,15381812.42816000,51855
1585094400000,2020-03-25 00:00:00,LINK/USDT,2.31090000,2.35000000,2.18040000,2.25700000,11321064.30000000,25603393.54787700,80450
1585008000000,2020-03-24 00:00:00,LINK/USDT,2.24700000,2.37090000,2.19500000,2.31040000,18400021.32000000,42125779.98805900,117439
1584921600000,2020-03-23 00:00:00,LINK/USDT,1.98890000,2.30000000,1.93520000,2.24680000,23688851.36000000,50113221.86206000,150383
1584835200000,2020-03-22 00:00:00,LINK/USDT,2.27540000,2.33000000,1.93340000,1.98980000,21634031.69000000,45651954.71691000,139879
1584748800000,2020-03-21 00:00:00,LINK/USDT,2.26310000,2.37500000,2.10500000,2.27870000,19488573.19000000,43555963.34458800,142713
1584662400000,2020-03-20 00:00:00,LINK/USDT,2.24090000,2.62490000,2.01430000,2.26000000,39390658.87000000,92950604.20359700,266204
1584576000000,2020-03-19 00:00:00,LINK/USDT,1.94970000,2.37000000,1.88410000,2.23980000,33408982.34000000,72131641.87498800,211883
1584489600000,2020-03-18 00:00:00,LINK/USDT,1.86600000,1.95430000,1.76200000,1.94830000,22313474.30000000,41616263.14823400,152303
1584403200000,2020-03-17 00:00:00,LINK/USDT,1.78320000,2.06900000,1.73000000,1.86410000,32839078.68000000,63607268.71138000,216429
1584316800000,2020-03-16 00:00:00,LINK/USDT,2.08680000,2.08980000,1.55710000,1.78320000,47175196.27000000,83730824.59779200,282101
1584230400000,2020-03-15 00:00:00,LINK/USDT,2.14010000,2.40000000,2.01500000,2.08840000,24056586.50000000,51979848.94051800,155416
1584144000000,2020-03-14 00:00:00,LINK/USDT,2.43280000,2.51410000,2.06070000,2.13790000,21644199.58000000,49665845.01930000,164059
1584057600000,2020-03-13 00:00:00,LINK/USDT,1.99900000,2.75200000,1.36000000,2.43330000,73634341.00000000,158669681.82241100,452861
1583971200000,2020-03-12 00:00:00,LINK/USDT,3.81700000,3.85190000,0.00010000,1.99310000,72676626.17000000,190728042.06576800,432243
1583884800000,2020-03-11 00:00:00,LINK/USDT,4.08420000,4.11000000,3.55140000,3.81690000,19593491.56000000,74775482.53567000,206382
1583798400000,2020-03-10 00:00:00,LINK/USDT,4.12370000,4.21190000,3.91320000,4.08390000,18071323.59000000,73423955.17740000,183772
1583712000000,2020-03-09 00:00:00,LINK/USDT,4.05370000,4.36900000,3.60120000,4.12310000,29055644.52000000,117048733.61280000,234015
1583625600000,2020-03-08 00:00:00,LINK/USDT,4.34680000,4.46460000,3.85000000,4.05370000,18324667.26000000,76704000.26084900,159751
1583539200000,2020-03-07 00:00:00,LINK/USDT,4.68130000,4.68630000,4.31430000,4.34120000,8209506.85000000,37077348.43982900,76471
1583452800000,2020-03-06 00:00:00,LINK/USDT,4.71440000,4.78000000,4.54290000,4.68140000,7667605.13000000,35594630.16144100,85892
1583366400000,2020-03-05 00:00:00,LINK/USDT,4.63880000,4.89900000,4.62390000,4.71510000,11867449.08000000,56507767.00448900,151802
1583280000000,2020-03-04 00:00:00,LINK/USDT,4.58730000,4.97620000,4.53330000,4.64060000,18623299.51000000,88271977.43112000,200285
1583193600000,2020-03-03 00:00:00,LINK/USDT,4.24210000,4.68000000,4.12490000,4.58460000,17189323.00000000,75145836.87199000,186840
1583107200000,2020-03-02 00:00:00,LINK/USDT,3.86220000,4.34350000,3.81730000,4.24230000,12656156.05000000,52493228.92320600,126321
1583020800000,2020-03-01 00:00:00,LINK/USDT,4.06000000,4.23850000,3.76070000,3.85900000,14748523.07000000,58869388.27488000,166679
1582934400000,2020-02-29 00:00:00,LINK/USDT,4.16140000,4.35350000,4.05720000,4.05790000,12512141.06000000,52784929.73200900,139262
1582848000000,2020-02-28 00:00:00,LINK/USDT,3.95680000,4.23950000,3.75000000,4.16090000,18277736.20000000,72869826.76162300,194537
1582761600000,2020-02-27 00:00:00,LINK/USDT,3.56480000,4.13200000,3.41970000,3.95790000,19252934.55000000,73709388.66731300,202340
1582675200000,2020-02-26 00:00:00,LINK/USDT,3.48740000,3.85870000,3.31130000,3.56480000,22248039.55000000,79253903.99486900,203425
1582588800000,2020-02-25 00:00:00,LINK/USDT,3.91790000,3.96000000,3.48640000,3.49050000,12394531.52000000,45560015.71143300,132649
1582502400000,2020-02-24 00:00:00,LINK/USDT,4.23660000,4.28710000,3.79160000,3.91480000,8591286.07000000,34393400.24606000,87016
1582416000000,2020-02-23 00:00:00,LINK/USDT,4.10060000,4.37680000,4.06930000,4.23650000,5652318.24000000,24032570.08396400,63222
1582329600000,2020-02-22 00:00:00,LINK/USDT,4.27890000,4.35000000,4.03320000,4.10660000,6716454.02000000,27976312.64533800,74109
1582243200000,2020-02-21 00:00:00,LINK/USDT,4.26660000,4.51270000,4.18400000,4.27780000,7730080.20000000,33610465.14421400,86900
1582156800000,2020-02-20 00:00:00,LINK/USDT,4.38400000,4.48650000,4.06730000,4.26440000,11478760.65000000,48988610.96295200,130166
