https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1582070400000,2020-02-19 00:00:00,EOS/USDT,4.58170000,4.60800000,3.59910000,3.97520000,14361795.23000000,58973025.38396200,136732
1581984000000,2020-02-18 00:00:00,EOS/USDT,4.35260000,4.65000000,4.25040000,4.57930000,13137220.63000000,58640421.21454200,130721
1581897600000,2020-02-17 00:00:00,EOS/USDT,4.37810000,4.41390000,4.02850000,4.35210000,21497163.67000000,90815316.99868900,208336
1581811200000,2020-02-16 00:00:00,EOS/USDT,4.74140000,4.86110000,4.03570000,4.38120000,22428937.94000000,99921125.08683200,211482
1581724800000,2020-02-15 00:00:00,EOS/USDT,5.37600000,5.39280000,4.50660000,4.74290000,17939929.80000000,87365128.48313100,174882
1581638400000,2020-02-14 00:00:00,EOS/USDT,5.36340000,5.44730000,5.23390000,5.37470000,7266083.37000000,38803503.39678600,75361
1581552000000,2020-02-13 00:00:00,EOS/USDT,5.33400000,5.49960000,5.18000000,5.36070000,11442756.38000000,60954213.63418000,120682
1581465600000,2020-02-12 00:00:00,EOS/USDT,5.24480000,5.46220000,5.24000000,5.33070000,10153814.34000000,54298591.96422500,103683
1581379200000,2020-02-11 00:00:00,EOS/USDT,4.89590000,5.30250000,4.79250000,5.24490000,9187999.00000000,46432588.48061800,93734
1581292800000,2020-02-10 00:00:00,EOS/USDT,5.00680000,5.04500000,4.73730000,4.89860000,9467467.46000000,46029377.68706900,94624
1581206400000,2020-02-09 00:00:00,EOS/USDT,4.76350000,5.04630000,4.76060000,5.01110000,8260536.45000000,40854948.01127600,83711
1581120000000,2020-02-08 00:00:00,EOS/USDT,4.58980000,4.85000000,4.43000000,4.76200000,8079917.08000000,37884670.93959700,85042
1581033600000,2020-02-07 00:00:00,EOS/USDT,4.60010000,4.70460000,4.51480000,4.58980000,6853685.43000000,31588009.18768000,73030
1580947200000,2020-02-06 00:00:00,EOS/USDT,4.52820000,4.67550000,4.43490000,4.60380000,9275897.45000000,42265485.69836500,93527
1580860800000,2020-02-05 00:00:00,EOS/USDT,4.23070000,4.58990000,4.17580000,4.52840000,9824719.86000000,43169628.70121000,97343
1580774400000,2020-02-04 00:00:00,EOS/USDT,4.20200000,4.27080000,4.06190000,4.23060000,6737639.29000000,28000891.59363500,63724
1580688000000,2020-02-03 00:00:00,EOS/USDT,4.21460000,4.37560000,4.13770000,4.20270000,8039733.68000000,34117833.55935000,69653
1580601600000,2020-02-02 00:00:00,EOS/USDT,4.15460000,4.33590000,4.04350000,4.21450000,8252622.28000000,34682284.18536000,71724
1580515200000,2020-02-01 00:00:00,EOS/USDT,4.14620000,4.26490000,4.06620000,4.15310000,7180598.14000000,29920117.31981100,65838
1580428800000,2020-01-31 00:00:00,EOS/USDT,4.32580000,4.37200000,4.02220000,4.14440000,11211276.99000000,46815926.34934300,87720
1580342400000,2020-01-30 00:00:00,EOS/USDT,3.96660000,4.40000000,3.89070000,4.32360000,13114919.09000000,54819538.68566600,98638
1580256000000,2020-01-29 00:00:00,EOS/USDT,4.04080000,4.11960000,3.95560000,3.96740000,9832312.06000000,39711867.39986300,76380
1580169600000,2020-01-28 00:00:00,EOS/USDT,3.96180000,4.13250000,3.87100000,4.04120000,12083323.83000000,48564405.51023300,104374
1580083200000,2020-01-27 00:00:00,EOS/USDT,3.65000000,4.05960000,3.64510000,3.96470000,11268425.52000000,43615738.85473600,103032
1579996800000,2020-01-26 00:00:00,EOS/USDT,3.49670000,3.66660000,3.43080000,3.64860000,6009232.41000000,21479287.85911700,55557
1579910400000,2020-01-25 00:00:00,EOS/USDT,3.63440000,3.63700000,3.49210000,3.49800000,5119668.04000000,18245461.96921900,43964
1579824000000,2020-01-24 00:00:00,EOS/USDT,3.57310000,3.70390000,3.35240000,3.63450000,8757294.59000000,30948075.08262200,73969
1579737600000,2020-01-23 00:00:00,EOS/USDT,3.65330000,3.65580000,3.49360000,3.57060000,7019679.24000000,24961678.35197600,63299
1579651200000,2020-01-22 00:00:00,EOS/USDT,3.65440000,3.74710000,3.58610000,3.65400000,5798540.24000000,21207360.06945400,54303
1579564800000,2020-01-21 00:00:00,EOS/USDT,3.61770000,3.69160000,3.55260000,3.65270000,6046161.61000000,21966460.24595300,54345
1579478400000,2020-01-20 00:00:00,EOS/USDT,3.61330000,3.70460000,3.48600000,3.62000000,8084930.13000000,29059997.32024100,65234
1579392000000,2020-01-19 00:00:00,EOS/USDT,3.80620000,3.94140000,3.42190000,3.61150000,12239661.44000000,45037832.43241000,105234
1579305600000,2020-01-18 00:00:00,EOS/USDT,3.90420000,4.00860000,3.70370000,3.80490000,12576001.05000000,48542164.45876200,118964
1579219200000,2020-01-17 00:00:00,EOS/USDT,3.83740000,4.07860000,3.74020000,3.90380000,19702658.83000000,77267596.85629000,182610
1579132800000,2020-01-16 00:00:00,EOS/USDT,3.76950000,3.95270000,3.52430000,3.83760000,14724773.27000000,54691327.33145700,121531
1579046400000,2020-01-15 00:00:00,EOS/USDT,3.81000000,3.94990000,3.57000000,3.76750000,18024689.40000000,67764595.69857700,153218
1578960000000,2020-01-14 00:00:00,EOS/USDT,3.10480000,4.08000000,3.10360000,3.81000000,24830202.41000000,88232015.90857000,189128
1578873600000,2020-01-13 00:00:00,EOS/USDT,3.20860000,3.21060000,3.06640000,3.10490000,5829335.13000000,18147167.57124500,48864
1578787200000,2020-01-12 00:00:00,EOS/USDT,2.98930000,3.21600000,2.93350000,3.21070000,7411556.80000000,23017943.76268800,63295
1578700800000,2020-01-11 00:00:00,EOS/USDT,2.98730000,3.13000000,2.93510000,2.99010000,7763134.27000000,23474879.31175600,62838
1578614400000,2020-01-10 00:00:00,EOS/USDT,2.74330000,3.00540000,2.65000000,2.98660000,10802467.81000000,30631943.10863300,80316
1578528000000,2020-01-09 00:00:00,EOS/USDT,2.77590000,2.79920000,2.69250000,2.74320000,5052407.98000000,13855544.32894100,42906
1578441600000,2020-01-08 00:00:00,EOS/USDT,2.84600000,2.96920000,2.70930000,2.77510000,12411099.37000000,35287947.11405100,95302
1578355200000,2020-01-07 00:00:00,EOS/USDT,2.85060000,2.88900000,2.75370000,2.84590000,8735473.69000000,24717984.22115900,59862
1578268800000,2020-01-06 00:00:00,EOS/USDT,2.68450000,2.86020000,2.67860000,2.85060000,7959989.44000000,22137012.13055800,58446
1578182400000,2020-01-05 00:00:00,EOS/USDT,2.64800000,2.77590000,2.64610000,2.68650000,5235082.22000000,14193299.97431200,35108
1578096000000,2020-01-04 00:00:00,EOS/USDT,2.64250000,2.66400000,2.61680000,2.64810000,3575786.02000000,9440062.59269300,22355
1578009600000,2020-01-03 00:00:00,EOS/USDT,2.45940000,2.66490000,2.43030000,2.63960000,8349336.65000000,21537146.30844600,49261
1577923200000,2020-01-02 00:00:00,EOS/USDT,2.60380000,2.60980000,2.41930000,2.45930000,4635138.96000000,11620679.53688200,28605
1577836800000,2020-01-01 00:00:00,EOS/USDT,2.58370000,2.63870000,2.57630000,2.60390000,1836547.86000000,4805068.31609800,13988
1577750400000,2019-12-31 00:00:00,EOS/USDT,2.62710000,2.65260000,2.56530000,2.58330000,2756881.48000000,7188495.97332700,17503
1577664000000,2019-12-30 00:00:00,EOS/USDT,2.68610000,2.72140000,2.60030000,2.62630000,3684736.98000000,9790431.63203800,24455
1577577600000,2019-12-29 00:00:00,EOS/USDT,2.62830000,2.71780000,2.61600000,2.68590000,3118601.15000000,8335887.78584200,16989
1577491200000,2019-12-28 00:00:00,EOS/USDT,2.57170000,2.66810000,2.56880000,2.62830000,4245780.00000000,11181359.82155900,21968
1577404800000,2019-12-27 00:00:00,EOS/USDT,2.51650000,2.59610000,2.50620000,2.57120000,3833782.79000000,9769551.61819200,23727
1577318400000,2019-12-26 00:00:00,EOS/USDT,2.48030000,2.65000000,2.46360000,2.51690000,5192212.05000000,13235860.21460800,25606
1577232000000,2019-12-25 00:00:00,EOS/USDT,2.54200000,2.54810000,2.44220000,2.48010000,3252232.09000000,8107338.75156700,15826
1577145600000,2019-12-24 00:00:00,EOS/USDT,2.51370000,2.57240000,2.47730000,2.54200000,4725177.63000000,11933805.00976300,24944
1577059200000,2019-12-23 00:00:00,EOS/USDT,2.53530000,2.60410000,2.49560000,2.51360000,5384995.44000000,13695746.15089800,28698
1576972800000,2019-12-22 00:00:00,EOS/USDT,2.44150000,2.55000000,2.43640000,2.53440000,3414918.35000000,8521091.15271900,16652
1576886400000,2019-12-21 00:00:00,EOS/USDT,2.48840000,2.48840000,2.42580000,2.44210000,2201093.63000000,5400847.96158600,12985
1576800000000,2019-12-20 00:00:00,EOS/USDT,2.45000000,2.54700000,2.41970000,2.48490000,4827023.19000000,11955829.84272600,26339
1576713600000,2019-12-19 00:00:00,EOS/USDT,2.45790000,2.50060000,2.39890000,2.45070000,5808065.33000000,14166781.51247600,33638
1576627200000,2019-12-18 00:00:00,EOS/USDT,2.19360000,2.52890000,2.15940000,2.45970000,13542945.82000000,31426702.54421500,73175
1576540800000,2019-12-17 00:00:00,EOS/USDT,2.36870000,2.36970000,2.14280000,2.19480000,11737833.23000000,26539564.31684400,55730
1576454400000,2019-12-16 00:00:00,EOS/USDT,2.56240000,2.56590000,2.29050000,2.36880000,9489180.19000000,22673270.83005200,48305
1576368000000,2019-12-15 00:00:00,EOS/USDT,2.56570000,2.59690000,2.53660000,2.56310000,2271841.77000000,5832788.90658900,13219
1576281600000,2019-12-14 00:00:00,EOS/USDT,2.62540000,2.63040000,2.53930000,2.56450000,3422522.06000000,8847823.44988200,17458
1576195200000,2019-12-13 00:00:00,EOS/USDT,2.58290000,2.64370000,2.56820000,2.62540000,3390479.45000000,8846050.27347700,19052
1576108800000,2019-12-12 00:00:00,EOS/USDT,2.57720000,2.61630000,2.50990000,2.58250000,4791852.58000000,12297586.44028500,26718
1576022400000,2019-12-11 00:00:00,EOS/USDT,2.60120000,2.62130000,2.54500000,2.57670000,3213979.64000000,8304013.87354300,18171
1575936000000,2019-12-10 00:00:00,EOS/USDT,2.65590000,2.66970000,2.57250000,2.60090000,3151205.56000000,8268776.27708100,15302
1575849600000,2019-12-09 00:00:00,EOS/USDT,2.74130000,2.75160000,2.61100000,2.65700000,4861073.37000000,13084230.38977300,24368
1575763200000,2019-12-08 00:00:00,EOS/USDT,2.72010000,2.78480000,2.69040000,2.74010000,2340671.54000000,6384939.04154200,13406
1575676800000,2019-12-07 00:00:00,EOS/USDT,2.72410000,2.75550000,2.70580000,2.72090000,2008684.24000000,5489870.61729000,11146
1575590400000,2019-12-06 00:00:00,EOS/USDT,2.68230000,2.74370000,2.65730000,2.72490000,4966177.00000000,13398317.54108400,23686
1575504000000,2019-12-05 00:00:00,EOS/USDT,2.62630000,2.70460000,2.61690000,2.68290000,5983778.39000000,15954293.54220600,29600
1575417600000,2019-12-04 00:00:00,EOS/USDT,2.69440000,2.78800000,2.55860000,2.62680000,9969311.25000000,26528722.32321400,49957
1575331200000,2019-12-03 00:00:00,EOS/USDT,2.67340000,2.74000000,2.64700000,2.69440000,3808248.25000000,10274712.55920500,23719
1575244800000,2019-12-02 00:00:00,EOS/USDT,2.77200000,2.79260000,2.64000000,2.67360000,6764047.22000000,18316369.66026100,32696
1575158400000,2019-12-01 00:00:00,EOS/USDT,2.74720000,2.85590000,2.65720000,2.77370000,7903879.51000000,21675180.49502500,38755
1575072000000,2019-11-30 00:00:00,EOS/USDT,2.79210000,2.81820000,2.71200000,2.74790000,5427846.98000000,15009076.37052800,31005
1574985600000,2019-11-29 00:00:00,EOS/USDT,2.62350000,2.82780000,2.61900000,2.79210000,7619661.15000000,20861709.40484100,46713
1574899200000,2019-11-28 00:00:00,EOS/USDT,2.67860000,2.69650000,2.59420000,2.62370000,5777457.59000000,15356920.74864200,36934
1574812800000,2019-11-27 00:00:00,EOS/USDT,2.61000000,2.74420000,2.48650000,2.67930000,11937329.17000000,31125935.18687500,60915
1574726400000,2019-11-26 00:00:00,EOS/USDT,2.51820000,2.63720000,2.51570000,2.61130000,8901454.41000000,23029215.47935000,50549
1574640000000,2019-11-25 00:00:00,EOS/USDT,2.41290000,2.61770000,2.33070000,2.51800000,16105065.42000000,39702286.85034000,99064
1574553600000,2019-11-24 00:00:00,EOS/USDT,2.67700000,2.68470000,2.35500000,2.41150000,13216373.12000000,33506117.88732500,86681
1574467200000,2019-11-23 00:00:00,EOS/USDT,2.61360000,2.70420000,2.55810000,2.67550000,9045674.22000000,23731062.47565200,66557
1574380800000,2019-11-22 00:00:00,EOS/USDT,2.81870000,2.84570000,2.45000000,2.61270000,23716364.58000000,62819790.66752800,154008
1574294400000,2019-11-21 00:00:00,EOS/USDT,3.08050000,3.11990000,2.73780000,2.81840000,12397552.70000000,36187356.90917300,82280
1574208000000,2019-11-20 00:00:00,EOS/USDT,3.12110000,3.15500000,3.04900000,3.08050000,6671828.73000000,20641246.88222900,46863
1574121600000,2019-11-19 00:00:00,EOS/USDT,3.18010000,3.19740000,3.02000000,3.12000000,9446196.27000000,29436312.27825200,61262
1574035200000,2019-11-18 00:00:00,EOS/USDT,3.39680000,3.40130000,3.01790000,3.18100000,9215243.31000000,29853035.36658400,64578
1573948800000,2019-11-17 00:00:00,EOS/USDT,3.37330000,3.44130000,3.31600000,3.39580000,3887655.66000000,13177580.16179900,30654
1573862400000,2019-11-16 00:00:00,EOS/USDT,3.33340000,3.40200000,3.31630000,3.37360000,2701799.60000000,9049186.08756900,23907
1573776000000,2019-11-15 00:00:00,EOS/USDT,3.39480000,3.50300000,3.28110000,3.33340000,7669539.70000000,25899944.56315900,57788
1573689600000,2019-11-14 00:00:00,EOS/USDT,3.46940000,3.48000000,3.32960000,3.39530000,4381838.39000000,14935570.41589600,31658
1573603200000,2019-11-13 00:00:00,EOS/USDT,3.48300000,3.49220000,3.41700000,3.47140000,4123933.86000000,14253372.03105400,28908
1573516800000,2019-11-12 00:00:00,EOS/USDT,3.43770000,3.52440000,3.38020000,3.48240000,6593303.19000000,22829505.39962100,47986
1573430400000,2019-11-11 00:00:00,EOS/USDT,3.58240000,3.59840000,3.40490000,3.43720000,5105031.36000000,17826058.23599300,41193
1573344000000,2019-11-10 00:00:00,EOS/USDT,3.49050000,3.67000000,3.44910000,3.58280000,6479819.98000000,22962541.87191300,51072
1573257600000,2019-11-09 00:00:00,EOS/USDT,3.41000000,3.50420000,3.40480000,3.48800000,3548863.29000000,12281637.83578200,31842
1573171200000,2019-11-08 00:00:00,EOS/USDT,3.46770000,3.55380000,3.32820000,3.41140000,8143795.07000000,28123313.40841400,57950
1573084800000,2019-11-07 00:00:00,EOS/USDT,3.60640000,3.63450000,3.42300000,3.46610000,7090156.55000000,24898974.18888000,48481
1572998400000,2019-11-06 00:00:00,EOS/USDT,3.61550000,3.67710000,3.54110000,3.60390000,7558142.58000000,27239895.86622900,50424
1572912000000,2019-11-05 00:00:00,EOS/USDT,3.43800000,3.68860000,3.40310000,3.61800000,11862081.71000000,42015092.69436200,73339
1572825600000,2019-11-04 00:00:00,EOS/USDT,3.27070000,3.49840000,3.23770000,3.43800000,9847237.14000000,33548599.80424900,55550
1572739200000,2019-11-03 00:00:00,EOS/USDT,3.32220000,3.34020000,3.18270000,3.27020000,3601852.87000000,11761659.04703100,28506
1572652800000,2019-11-02 00:00:00,EOS/USDT,3.34200000,3.37810000,3.29170000,3.32210000,4116286.28000000,13744664.08601800,36720
1572566400000,2019-11-01 00:00:00,EOS/USDT,3.25450000,3.39000000,3.19940000,3.34190000,6616219.42000000,21677164.40126400,58712
1572480000000,2019-10-31 00:00:00,EOS/USDT,3.26770000,3.32930000,3.15520000,3.25310000,7081695.84000000,23009168.07705700,48291
1572393600000,2019-10-30 00:00:00,EOS/USDT,3.40280000,3.42150000,3.18140000,3.26720000,8279459.56000000,27282005.41035500,58305
1572307200000,2019-10-29 00:00:00,EOS/USDT,3.28180000,3.46000000,3.27340000,3.40220000,9541450.73000000,32220616.03583600,62872
1572220800000,2019-10-28 00:00:00,EOS/USDT,3.32880000,3.54690000,3.24490000,3.28220000,15629480.04000000,52867407.33183300,96458
1572134400000,2019-10-27 00:00:00,EOS/USDT,3.13380000,3.48980000,3.06630000,3.32810000,18393829.15000000,60253825.16185000,113856
1572048000000,2019-10-26 00:00:00,EOS/USDT,3.17760000,3.55000000,2.98500000,3.13390000,26618243.21000000,86202646.60683700,154914
1571961600000,2019-10-25 00:00:00,EOS/USDT,2.72160000,3.33230000,2.71600000,3.17710000,20518259.45000000,62374145.07450200,121682
1571875200000,2019-10-24 00:00:00,EOS/USDT,2.71560000,2.78060000,2.64860000,2.72170000,6387068.19000000,17359523.23790800,44762
1571788800000,2019-10-23 00:00:00,EOS/USDT,2.89180000,2.90850000,2.53300000,2.71580000,12615241.25000000,34631477.67909500,71994
1571702400000,2019-10-22 00:00:00,EOS/USDT,2.91990000,3.02690000,2.85000000,2.89200000,6721532.73000000,19772525.54766600,42337
1571616000000,2019-10-21 00:00:00,EOS/USDT,2.92250000,2.97400000,2.85910000,2.91850000,4164497.05000000,12158883.38774200,31995
1571529600000,2019-10-20 00:00:00,EOS/USDT,2.86850000,2.94170000,2.81340000,2.92250000,4299828.88000000,12411284.97714700,36106
1571443200000,2019-10-19 00:00:00,EOS/USDT,2.87900000,2.92600000,2.82890000,2.86780000,4462418.53000000,12836217.85414300,33588
1571356800000,2019-10-18 00:00:00,EOS/USDT,2.94760000,2.95250000,2.70000000,2.87820000,7459593.53000000,21269263.97888200,53554
1571270400000,2019-10-17 00:00:00,EOS/USDT,2.92340000,2.97420000,2.88000000,2.94730000,3979587.96000000,11660381.63681800,35032
1571184000000,2019-10-16 00:00:00,EOS/USDT,2.96200000,2.98500000,2.84500000,2.92410000,6030571.37000000,17575085.43566300,43875
1571097600000,2019-10-15 00:00:00,EOS/USDT,3.16320000,3.17070000,2.80580000,2.96190000,8486873.65000000,25542525.68421000,56454
1571011200000,2019-10-14 00:00:00,EOS/USDT,3.10170000,3.20000000,3.09030000,3.16340000,5222661.53000000,16415416.22993200,38416
1570924800000,2019-10-13 00:00:00,EOS/USDT,3.06450000,3.13720000,3.03890000,3.10270000,4323540.89000000,13391763.12884400,34843
1570838400000,2019-10-12 00:00:00,EOS/USDT,3.06010000,3.14640000,3.03730000,3.06550000,4917439.38000000,15190770.06521600,37217
1570752000000,2019-10-11 00:00:00,EOS/USDT,3.10570000,3.20000000,3.02700000,3.05940000,8675517.97000000,26753532.33346900,54862
1570665600000,2019-10-10 00:00:00,EOS/USDT,3.23330000,3.24530000,3.02440000,3.10530000,7473057.61000000,23377179.32009900,47104
1570579200000,2019-10-09 00:00:00,EOS/USDT,3.15680000,3.31000000,3.10960000,3.23510000,8251520.04000000,26477508.83744900,54581
1570492800000,2019-10-08 00:00:00,EOS/USDT,3.17650000,3.24960000,3.10560000,3.15770000,4984869.86000000,15805691.98273200,35681
1570406400000,2019-10-07 00:00:00,EOS/USDT,2.90670000,3.25590000,2.89340000,3.17590000,9853859.27000000,30392444.21507200,58739
1570320000000,2019-10-06 00:00:00,EOS/USDT,2.98980000,2.99780000,2.84500000,2.90580000,4576544.17000000,13398713.10634300,34969
1570233600000,2019-10-05 00:00:00,EOS/USDT,3.00020000,3.03960000,2.91880000,2.98750000,4335884.85000000,12876004.11628100,30724
1570147200000,2019-10-04 00:00:00,EOS/USDT,2.92690000,3.08470000,2.86500000,3.00180000,5857503.26000000,17486602.09610900,39759
1570060800000,2019-10-03 00:00:00,EOS/USDT,3.00080000,3.01430000,2.81000000,2.92700000,4676899.69000000,13630573.48257000,32005
1569974400000,2019-10-02 00:00:00,EOS/USDT,2.93390000,3.03940000,2.88470000,3.00080000,4433582.55000000,13155850.14060200,32554
1569888000000,2019-10-01 00:00:00,EOS/USDT,2.96360000,3.12130000,2.85360000,2.93570000,9222307.12000000,27627929.99803100,63105
1569801600000,2019-09-30 00:00:00,EOS/USDT,2.77810000,3.03350000,2.71830000,2.96360000,8137510.21000000,23466581.18096800,55433
1569715200000,2019-09-29 00:00:00,EOS/USDT,2.82890000,2.84030000,2.67100000,2.77790000,4952077.37000000,13612972.43447400,37483
1569628800000,2019-09-28 00:00:00,EOS/USDT,2.82960000,2.87130000,2.77370000,2.82910000,5051505.00000000,14271717.96998900,41063
1569542400000,2019-09-27 00:00:00,EOS/USDT,2.78150000,2.88350000,2.68600000,2.82970000,10140083.14000000,28158130.76354600,75265
1569456000000,2019-09-26 00:00:00,EOS/USDT,2.86890000,2.86970000,2.58810000,2.78120000,19015915.91000000,52241566.46347000,96346
1569369600000,2019-09-25 00:00:00,EOS/USDT,2.76250000,2.98270000,2.68860000,2.86630000,22387190.17000000,63445856.97013700,135746
1569283200000,2019-09-24 00:00:00,EOS/USDT,3.69060000,3.72160000,2.42120000,2.76220000,38228548.58000000,115891400.79923800,205507
1569196800000,2019-09-23 00:00:00,EOS/USDT,3.81220000,3.87780000,3.65880000,3.69230000,6158951.67000000,23215347.48430100,39578
1569110400000,2019-09-22 00:00:00,EOS/USDT,3.99820000,4.00750000,3.71200000,3.81220000,4716951.93000000,18202166.70227200,39164
1569024000000,2019-09-21 00:00:00,EOS/USDT,4.00990000,4.07310000,3.95260000,3.99900000,4953569.98000000,19871938.04986500,41064
1568937600000,2019-09-20 00:00:00,EOS/USDT,3.95750000,4.03800000,3.82700000,4.01000000,4574181.28000000,17915118.50570300,34643
1568851200000,2019-09-19 00:00:00,EOS/USDT,4.07870000,4.08730000,3.80530000,3.95820000,8883092.96000000,34864542.91558800,64826
1568764800000,2019-09-18 00:00:00,EOS/USDT,4.06150000,4.16930000,4.04490000,4.07820000,7001976.54000000,28740565.15723800,50975
1568678400000,2019-09-17 00:00:00,EOS/USDT,4.08160000,4.23410000,4.01700000,4.06410000,7723520.53000000,31752095.35339300,62067
1568592000000,2019-09-16 00:00:00,EOS/USDT,4.07450000,4.14940000,3.93600000,4.08270000,7717813.73000000,31244381.85059700,64284
1568505600000,2019-09-15 00:00:00,EOS/USDT,4.02110000,4.15000000,4.00000000,4.07630000,5968283.03000000,24235860.84226600,47885
1568419200000,2019-09-14 00:00:00,EOS/USDT,3.72160000,4.10000000,3.68450000,4.02090000,7865089.48000000,30758209.56103100,70047
1568332800000,2019-09-13 00:00:00,EOS/USDT,3.74110000,3.74860000,3.67080000,3.72150000,3687967.40000000,13677083.21982000,33445
1568246400000,2019-09-12 00:00:00,EOS/USDT,3.75200000,3.78870000,3.66810000,3.74160000,3620854.67000000,13502866.01930200,30514
1568160000000,2019-09-11 00:00:00,EOS/USDT,3.77410000,3.81370000,3.64250000,3.75230000,6747120.20000000,25122159.61867800,45028
1568073600000,2019-09-10 00:00:00,EOS/USDT,3.87460000,3.92000000,3.65200000,3.77420000,8561940.48000000,32525969.92751300,59196
1567987200000,2019-09-09 00:00:00,EOS/USDT,3.78170000,3.94970000,3.60960000,3.87610000,11264977.34000000,42897885.89373500,83445
1567900800000,2019-09-08 00:00:00,EOS/USDT,3.56010000,3.83880000,3.50000000,3.78000000,9357345.04000000,34372042.80428700,62812
1567814400000,2019-09-07 00:00:00,EOS/USDT,3.21080000,3.67100000,3.19190000,3.56120000,7785102.96000000,26846795.83085400,62541
1567728000000,2019-09-06 00:00:00,EOS/USDT,3.26540000,3.38920000,3.10000000,3.21130000,5418898.41000000,17642938.45325100,43924
1567641600000,2019-09-05 00:00:00,EOS/USDT,3.30340000,3.32970000,3.19350000,3.26640000,2629192.77000000,8581990.04266200,27586
1567555200000,2019-09-04 00:00:00,EOS/USDT,3.35110000,3.36260000,3.26500000,3.30410000,2687490.42000000,8929773.98461200,26060
1567468800000,2019-09-03 00:00:00,EOS/USDT,3.31880000,3.46260000,3.28640000,3.34980000,4785784.48000000,16134800.54218200,36825
1567382400000,2019-09-02 00:00:00,EOS/USDT,3.25720000,3.37980000,3.21010000,3.31900000,2981312.68000000,9830202.65275100,27103
1567296000000,2019-09-01 00:00:00,EOS/USDT,3.31950000,3.33990000,3.08820000,3.25620000,2856141.80000000,9256758.93152500,26453
1567209600000,2019-08-31 00:00:00,EOS/USDT,3.21380000,3.40990000,3.18600000,3.31950000,2188912.43000000,7170087.52734300,22126
1567123200000,2019-08-30 00:00:00,EOS/USDT,3.19960000,3.29000000,3.15970000,3.21500000,2313507.82000000,7469560.49142800,23758
1567036800000,2019-08-29 00:00:00,EOS/USDT,3.25440000,3.26800000,3.05000000,3.19940000,3636560.57000000,11578058.58436600,32805
1566950400000,2019-08-28 00:00:00,EOS/USDT,3.55030000,3.56090000,3.11630000,3.25400000,5842844.14000000,19261734.50437100,48457
1566864000000,2019-08-27 00:00:00,EOS/USDT,3.58470000,3.59470000,3.48580000,3.54870000,1219325.77000000,4326479.13575900,14594
1566777600000,2019-08-26 00:00:00,EOS/USDT,3.55070000,3.69360000,3.53930000,3.58420000,2532450.37000000,9160155.39073500,25217
1566691200000,2019-08-25 00:00:00,EOS/USDT,3.66070000,3.70000000,3.46380000,3.55100000,2557268.54000000,9126544.29466100,26187
1566604800000,2019-08-24 00:00:00,EOS/USDT,3.67060000,3.68310000,3.53980000,3.66170000,1921306.47000000,6956634.22326600,25012
1566518400000,2019-08-23 00:00:00,EOS/USDT,3.63560000,3.78840000,3.59760000,3.67060000,2905491.64000000,10691028.15461600,37330
1566432000000,2019-08-22 00:00:00,EOS/USDT,3.51220000,3.71150000,3.45130000,3.63490000,3370938.04000000,12116665.70468100,40498
1566345600000,2019-08-21 00:00:00,EOS/USDT,3.67550000,3.68320000,3.34740000,3.51200000,3645880.14000000,12749823.18355400,47964
1566259200000,2019-08-20 00:00:00,EOS/USDT,3.71980000,3.72470000,3.59000000,3.67500000,1546465.45000000,5649194.95429300,24047
1566172800000,2019-08-19 00:00:00,EOS/USDT,3.69010000,3.81520000,3.63420000,3.71790000,2509738.32000000,9310533.95794800,31496
1566086400000,2019-08-18 00:00:00,EOS/USDT,3.56300000,3.76410000,3.51030000,3.69250000,2263105.26000000,8277441.39356500,30516
1566000000000,2019-08-17 00:00:00,EOS/USDT,3.58010000,3.61250000,3.48500000,3.56270000,1547028.72000000,5503505.33026400,25153
1565913600000,2019-08-16 00:00:00,EOS/USDT,3.62120000,3.66870000,3.46730000,3.58000000,3817287.30000000,13590079.24629300,49254
1565827200000,2019-08-15 00:00:00,EOS/USDT,3.67180000,3.72960000,3.50350000,3.62260000,3495641.99000000,12635222.11205500,38679
1565740800000,2019-08-14 00:00:00,EOS/USDT,4.08430000,4.13080000,3.57140000,3.67160000,6904682.73000000,26416681.84964200,63744
1565654400000,2019-08-13 00:00:00,EOS/USDT,4.13000000,4.14210000,3.96000000,4.08190000,4007334.88000000,16268418.32274800,28333
1565568000000,2019-08-12 00:00:00,EOS/USDT,4.20250000,4.20930000,4.06550000,4.13000000,1457267.02000000,6019354.19365100,17188
1565481600000,2019-08-11 00:00:00,EOS/USDT,4.06350000,4.26170000,4.06050000,4.20280000,3259239.13000000,13550281.75204900,37249
1565395200000,2019-08-10 00:00:00,EOS/USDT,3.90720000,4.14000000,3.85990000,4.06440000,4280759.33000000,17118010.45316800,46229
1565308800000,2019-08-09 00:00:00,EOS/USDT,4.16890000,4.17890000,3.78580000,3.90530000,4202931.27000000,16636769.57072800,52053
1565222400000,2019-08-08 00:00:00,EOS/USDT,4.22350000,4.23510000,4.08010000,4.17000000,2304702.96000000,9605487.54808400,32816
1565136000000,2019-08-07 00:00:00,EOS/USDT,4.19040000,4.30000000,4.13200000,4.22240000,3164784.11000000,13337934.72266300,41034
1565049600000,2019-08-06 00:00:00,EOS/USDT,4.46110000,4.50000000,4.05100000,4.19030000,5237365.75000000,22541771.91858700,60579
1564963200000,2019-08-05 00:00:00,EOS/USDT,4.21610000,4.57710000,4.21420000,4.46040000,4535570.48000000,19970284.53226100,58374
